wall_0=Wall(2.0256964445114134,-6.70125675201416,0.02709366386490209,5.225696444511414,-6.70125675201416,0.02709366386490209,2.64,0.0)
wall_1=Wall(2.0256964445114134,-6.70125675201416,0.02709366386490209,2.0256964445114134,-1.6512567520141603,0.02709366386490209,2.64,0.0)
wall_2=Wall(5.225696444511414,-6.70125675201416,0.02709366386490209,5.225696444511414,-2.3512567520141605,0.02709366386490209,2.64,0.0)
wall_3=Wall(3.1256964445114135,-2.3512567520141605,0.02709366386490209,5.225696444511414,-2.3512567520141605,0.02709366386490209,2.64,0.0)
wall_4=Wall(3.1256964445114135,-2.3512567520141605,0.02709366386490209,3.1256964445114135,-1.6512567520141603,0.02709366386490209,2.64,0.0)
wall_5=Wall(2.0256964445114134,-1.6512567520141603,0.02709366386490209,3.1256964445114135,-1.6512567520141603,0.02709366386490209,2.64,0.0)
door_0=Door(wall_5,2.5756964445114137,-1.6512567520141603,1.0770936638649022,0.8400000000000001,2.08)
bbox_0=Bbox(bed,4.175696444511414,-4.55125675201416,0.4770936638649021,-1.5708000000000002,1.9375,2.15625,0.875)
bbox_1=Bbox(nightstand,5.025696444511413,-3.3012567520141602,0.3270936638649021,-1.5708000000000002,0.5,0.375,0.5625)
bbox_2=Bbox(dressing_table,4.925696444511414,-6.05125675201416,1.427093663864902,-1.5708000000000002,1.0625,0.53125,2.65625)
bbox_3=Bbox(wardrobe,4.175696444511414,-2.6512567520141603,1.2770936638649022,-3.1416,2.0625,0.5625,2.46875)
bbox_4=Bbox(curtain,3.6256964445114135,-6.65125675201416,1.427093663864902,-3.1416,3.25,0.09375,1.75)
bbox_5=Bbox(carpet,3.5756964445114137,-4.6012567520141605,0.02709366386490209,-1.5708000000000002,2.4375,1.59375,0.0)
bbox_6=Bbox(cushion,3.6256964445114135,-6.40125675201416,0.4770936638649021,-1.5708000000000002,0.5625,3.25,0.03125)
